label1,label2,distance
animal,pineapple,14.003220439778492
alliaceous,caramellic,14.005030472877712
pear,savory,14.011653220838644
caramellic,leathery,14.012229449895422
cooked,ripe,14.016968317559536
melon,savory,14.023163877485509
ketonic,phenolic,14.052336527180383
jasmin,ripe,14.070102329107891
apple,meaty,14.070332204097733
fresh,ketonic,14.072526641546064
cinnamon,ethereal,14.073417944737292
garlic,tobacco,14.076847427711453
meaty,spicy,14.08264109027278
citrus,ripe,14.098129678410404
burnt,jasmin,14.102183855503673
alliaceous,tobacco,14.108616910848918
aromatic,fatty,14.11615011439622
fishy,roasted,14.11672265083706
fatty,raspberry,14.118186987090422
animal,savory,14.120831362469897
fresh,solvent,14.123079789830923
dry,fruity,14.125836715731804
balsamic,ethereal,14.128082234071927
anisic,pear,14.130242086232858
fermented,leathery,14.133659780791664
floral,pineapple,14.136488587934402
phenolic,roasted,14.141875885145616
aldehydic,caramellic,14.14627228907233
geranium,pear,14.152890427295041
hawthorn,metallic,14.164078303502736
aldehydic,sulfurous,14.170463208473635
ethereal,waxy,14.175958955821478
alcoholic,woody,14.178603448436414
caramellic,cherry,14.19333692119682
pineapple,vanilla,14.211093437293675
sulfurous,woody,14.215013656433623
almond,nutty,14.21849807325179
fishy,medicinal,14.232112986244033
leathery,raspberry,14.2362617354824
caramellic,citrus,14.238319130586431
aldehydic,ripe,14.240279489209948
apple,rose,14.245884396565884
cheesy,oily,14.249425855504395
bitter,orange,14.26185592914353
balsamic,burnt,14.269458801993483
cheesy,cucumber,14.295511407220001
medicinal,pungent,14.298341432395535
odorless,savory,14.30465109638067
banana,fatty,14.31791852984158
cinnamon,fatty,14.321229791409987
cheesy,sweet,14.322027875923766
herbal,savory,14.32730052013739
nutty,powdery,14.36208369544797
caramellic,powdery,14.368663189260579
alliaceous,oily,14.370261970474031
leathery,winey,14.378831959026193
cheesy,melon,14.379741915531602
animal,ketonic,14.388274780309178
caramellic,garlic,14.392139266606025
leathery,onion,14.393845582079212
oily,onion,14.400214896820971
banana,vanilla,14.40553774183726
coumarinic,meaty,14.406004424124644
medicinal,roasted,14.408615832668913
animal,cherry,14.412391482763374
cheesy,spicy,14.416901437106718
nutty,violet,14.423545034430552
almond,burnt,14.42461156215698
banana,metallic,14.42595590738625
aldehydic,fermented,14.427395342373245
cucumber,hawthorn,14.438848371257683
phenolic,pungent,14.455814612931439
meaty,sweet,14.469113296441583
garlic,leathery,14.46976963228644
camphoreous,cinnamon,14.475764185422715
pineapple,waxy,14.477099366887105
almond,solvent,14.488938089740264
honey,nutty,14.491887282275933
alliaceous,ethereal,14.506588055666898
banana,raspberry,14.512709101577443
fermented,hawthorn,14.51701297121605
bitter,sulfurous,14.523998388027298
banana,meaty,14.527134259533206
medicinal,melon,14.532503134524415
alliaceous,waxy,14.534490293400951
citrus,hawthorn,14.536610834402607
almond,dry,14.540471603829804
alcoholic,odorless,14.541597849975897
cherry,ethereal,14.542021514191905
alcoholic,savory,14.552158221863655
fishy,nutty,14.552766271550281
melon,solvent,14.563633193130176
onion,waxy,14.572430136115258
cheesy,medicinal,14.573248218285256
aldehydic,apple,14.575375394216108
citrus,fermented,14.581074325896461
hay,sulfurous,14.596161869778541
banana,honey,14.613084103164534
banana,cherry,14.61376254158015
ripe,woody,14.626728989405903
jasmin,medicinal,14.626827301731351
ethereal,raspberry,14.630977431416314
balsamic,banana,14.641584264358247
phenolic,sulfurous,14.65061289802169
hay,roasted,14.684564666649399
caramellic,woody,14.689024759294252
ethereal,medicinal,14.68906654341369
solvent,waxy,14.702790049147989
alcoholic,orris,14.724197388967452
bitter,roasted,14.72647906646841
medicinal,odorless,14.73501611879163
fermented,odorless,14.735865888982717
dry,roasted,14.736384227230849
ethereal,smoky,14.737600912441025
fermented,onion,14.743819158256482
hawthorn,woody,14.756570399596605
caramellic,odorless,14.7643577486103
phenolic,pineapple,14.774379218229575
nutty,rose,14.789456593869234
apple,orange,14.80292903376042
cinnamon,medicinal,14.812536555654143
cheesy,cooked,14.814692883745266
medicinal,winey,14.819643414812539
burnt,powdery,14.823162693041343
geranium,nutty,14.830680242993216
aromatic,pear,14.859296115490734
ethereal,floral,14.862515647281343
aromatic,ripe,14.862798021593994
ethereal,odorless,14.864503962159397
jasmin,ketonic,14.867865952023797
ethereal,garlic,14.87469824574008
cinnamon,dry,14.885155408525172
fishy,tobacco,14.889981987395338
apple,violet,14.891584257832127
orris,pear,14.891804355955495
alliaceous,leathery,14.893977895667712
cherry,melon,14.899759013837905
anisic,pineapple,14.907015138483189
ripe,vanilla,14.907184589088883
meaty,orange,14.917363642638836
berry,solvent,14.917892770100392
cherry,cucumber,14.92080070910444
burnt,honey,14.921225253459625
cherry,medicinal,14.92123370425994
balsamic,ripe,14.926911385775057
burnt,floral,14.931205763010805
apple,citrus,14.934554223083154
pineapple,savory,14.93829518006344
cherry,pineapple,14.939304581151095
dry,hawthorn,14.941289491786689
meaty,phenolic,14.944680124782101
hawthorn,leathery,14.944701696354945
fermented,rose,14.946000803041754
ketonic,medicinal,14.94624625510045
animal,cheesy,14.963396007262052
banana,camphoreous,14.96440591542028
cheesy,leathery,14.97357429868631
cucumber,onion,15.000164146380076
apple,geranium,15.004578298348726
aromatic,solvent,15.02603509314781
burnt,violet,15.030262637642549
smoky,sulfurous,15.039869696890287
cooked,oily,15.042772883188768
alliaceous,cucumber,15.044863326136145
fresh,savory,15.045993334171087
ketonic,vanilla,15.046181891741378
fermented,woody,15.049168855988176
honey,ripe,15.055941599847035
citrus,savory,15.06724817701975
cheesy,phenolic,15.071414438797076
apple,hawthorn,15.083272228948813
ethereal,leathery,15.090179188108822
aromatic,burnt,15.103018598348308
anisic,banana,15.112462348343675
cooked,waxy,15.118824816141602
fishy,metallic,15.12912518312305
aromatic,ketonic,15.14066985519329
fermented,violet,15.144674069936944
anisic,ripe,15.147562254040151
citrus,pungent,15.159530661917893
meaty,smoky,15.173245422703603
cherry,metallic,15.17973259606348
apple,woody,15.18146690604432
cherry,pear,15.190306123237516
berry,pungent,15.193830656354203
roasted,smoky,15.205396833058913
alcoholic,orange,15.218288293094371
animal,banana,15.23726930569815
banana,floral,15.255128081181915
cheesy,fresh,15.264449263196251
balsamic,roasted,15.274273945266415
garlic,waxy,15.277476847883385
aldehydic,ethereal,15.280605719473805
fermented,geranium,15.28146729378753
berry,roasted,15.288912476442249
caramellic,rose,15.289473495794967
odorless,tobacco,15.294227670879732
pungent,smoky,15.295834368212029
caramellic,orange,15.295992339369054
hay,meaty,15.306776125796194
orange,sulfurous,15.321973863780489
ethereal,powdery,15.325953038703094
garlic,oily,15.335599421466451
banana,phenolic,15.34812357070059
dry,meaty,15.361322156014005
savory,winey,15.370506924472716
burnt,vanilla,15.372372374333642
ketonic,smoky,15.373267467407667
citrus,ethereal,15.381593885981575
dry,winey,15.382840573301381
cooked,metallic,15.40240205036484
aldehydic,pungent,15.405681410679042
pineapple,powdery,15.411127973521195
anisic,ketonic,15.411373506303281
burnt,geranium,15.41534051860359
caramellic,violet,15.416938062471072
cinnamon,leathery,15.422438400736608
anisic,burnt,15.425056952459833
hawthorn,oily,15.444287579284305
alliaceous,fermented,15.446043900264604
ketonic,waxy,15.446441434735975
nutty,vanilla,15.458029949845745
nutty,orris,15.462218341632656
aromatic,pineapple,15.475295342639704
bitter,meaty,15.475407172100224
savory,woody,15.487729367721082
orange,pineapple,15.503262130115207
animal,onion,15.515995889669297
aldehydic,cherry,15.517673523103545
apple,savory,15.517703000052533
almond,pungent,15.532338437825539
aromatic,banana,15.548625655375568
ketonic,leathery,15.549339546326184
alcoholic,onion,15.552809341126565
hawthorn,melon,15.57346986717814
aldehydic,pineapple,15.600041812311638
caramellic,geranium,15.610929433761312
aldehydic,savory,15.619558473946908
fermented,garlic,15.628639662279722
burnt,rose,15.631384657097472
cheesy,smoky,15.648316542280881
citrus,solvent,15.657099537204477
orange,ripe,15.65838396774508
floral,ripe,15.662492412429401
anisic,nutty,15.667417610576447
almond,cheesy,15.668880513853242
pungent,woody,15.675373993214398
leathery,pear,15.68521644813669
solvent,vanilla,15.702021061714484
cheesy,waxy,15.705978372349955
honey,ketonic,15.721705352875134
aromatic,nutty,15.7341151586817
apple,smoky,15.734852211132013
cooked,solvent,15.737742386149058
anisic,solvent,15.747819925466995
banana,savory,15.749591978310878
alliaceous,animal,15.759075193369911
powdery,ripe,15.776650306987815
pineapple,rose,15.788890059830408
fruity,onion,15.797268049565497
hawthorn,orange,15.79781981277038
floral,roasted,15.79947806145473
fermented,orange,15.802118071595247
jasmin,pungent,15.814184922851048
alcoholic,dry,15.815137526716583
caramellic,hawthorn,15.82305134611234
green,onion,15.823595609971605
ethereal,woody,15.82913020949386
medicinal,savory,15.840641482717475
apple,orris,15.85915613947232
dry,sulfurous,15.867288273146434
berry,cheesy,15.874755918137687
garlic,medicinal,15.882078930060809
cinnamon,nutty,15.886923242611717
cherry,oily,15.894614910483833
aldehydic,solvent,15.897827505387333
camphoreous,hawthorn,15.898627828078537
citrus,pineapple,15.902152741429369
cucumber,garlic,15.904396192617629
medicinal,onion,15.920255175447704
cooked,cucumber,15.924898447947767
alliaceous,green,15.981860448415581
fishy,ketonic,15.998776119486346
pear,smoky,16.00622173300687
nutty,odorless,16.02100408080682
herbal,onion,16.030476872145897
banana,waxy,16.036023078150013
balsamic,ketonic,16.052097077376875
burnt,orris,16.05510082942405
roasted,violet,16.07503716955935
animal,garlic,16.108651550656766
nutty,raspberry,16.11620740688629
pineapple,woody,16.118467668624945
hawthorn,waxy,16.120696948912293
cherry,ketonic,16.125330392682493
camphoreous,odorless,16.140106057699775
leathery,odorless,16.150913937780548
fermented,orris,16.157298947525135
savory,spicy,16.158556935963002
alliaceous,fruity,16.167907923463623
cherry,citrus,16.1804625561122
cinnamon,ketonic,16.224717862203796
cinnamon,ripe,16.23424950500984
powdery,roasted,16.241554282566085
ethereal,rose,16.258434235471338
alcoholic,garlic,16.298849529370685
solvent,woody,16.29963504553735
fatty,fishy,16.303972641649267
bitter,odorless,16.306391594199656
alcoholic,alliaceous,16.328564934380736
alliaceous,herbal,16.34687252033732
banana,powdery,16.35354801232909
alliaceous,melon,16.380025659050595
ethereal,hawthorn,16.388403395931064
ethereal,orange,16.391248112020214
pineapple,violet,16.391875612807443
orange,savory,16.39337401178363
honey,solvent,16.40581260782699
cherry,woody,16.409204231156174
raspberry,ripe,16.422962595883753
apple,medicinal,16.43633785798836
onion,pear,16.43697711910075
ethereal,violet,16.438960611619255
alliaceous,pear,16.446066869595043
savory,sweet,16.450032407414536
melon,onion,16.452552045376404
apple,leathery,16.45692348000093
dry,ripe,16.46012302988747
caramellic,orris,16.46177847476414
coumarinic,savory,16.46763913413504
hay,odorless,16.49027190462429
citrus,onion,16.4957342063325
ripe,violet,16.502517260495072
geranium,roasted,16.521600786018524
geranium,pineapple,16.54863069744942
roasted,rose,16.550233589970993
alliaceous,citrus,16.59197182104596
almond,roasted,16.59377208886063
odorless,roasted,16.60352843971109
ketonic,raspberry,16.61071495088237
ethereal,geranium,16.61579383349453
honey,roasted,16.62036327890376
jasmin,sulfurous,16.63799681803519
medicinal,pear,16.642109808960324
cooked,tobacco,16.642881120972024
orange,pungent,16.65281768573789
citrus,ketonic,16.664503835037856
aldehydic,ketonic,16.672004681638956
alliaceous,medicinal,16.68629969654932
fishy,smoky,16.696394220271944
berry,sulfurous,16.730455270805475
fresh,onion,16.73256294035996
odorless,smoky,16.73361799687476
ripe,rose,16.73500603922937
dry,pear,16.762892303895384
balsamic,solvent,16.77482676586238
geranium,ripe,16.783457967948884
hawthorn,pear,16.795690769395648
balsamic,pungent,16.81037698836667
floral,ketonic,16.810880632748763
burnt,raspberry,16.82657973049281
fruity,garlic,16.842173210504253
metallic,odorless,16.849350671899742
garlic,green,16.84961407692677
camphoreous,cherry,16.852739064713493
cherry,leathery,16.85484236607046
cooked,melon,16.86503050304044
garlic,herbal,16.87876414040105
caramellic,cooked,16.89304273266778
banana,rose,16.927532354401073
caramellic,dry,16.928365752218987
alliaceous,fresh,16.929405358219928
burnt,cinnamon,16.94045941715499
cherry,ripe,16.950550637086415
onion,woody,16.987946280979834
aromatic,cheesy,17.014048315377618
aldehydic,banana,17.016018249779584
caramellic,fishy,17.01735550298216
jasmin,solvent,17.019639264135463
ketonic,powdery,17.026030748298734
cherry,orange,17.029916434095266
alliaceous,woody,17.03834856158647
onion,pineapple,17.04478705637326
citrus,garlic,17.04532099858743
dry,fermented,17.049546361700422
cheesy,citrus,17.057056055981203
dry,solvent,17.058548175638723
aromatic,pungent,17.07347980712902
orris,roasted,17.077862501577417
jasmin,meaty,17.082522444730532
cooked,ketonic,17.091903019170424
powdery,solvent,17.105892342106348
aldehydic,onion,17.115308034037685
phenolic,savory,17.123888430455214
dry,savory,17.139409490901308
honey,pungent,17.14752242494055
pungent,vanilla,17.157335631779596
cooked,leathery,17.16493853883745
ketonic,woody,17.178011609053492
banana,hawthorn,17.193372145163888
animal,cooked,17.209442406577036
balsamic,sulfurous,17.21068575824178
aldehydic,alliaceous,17.220424974137817
hawthorn,pineapple,17.223908052767573
cherry,waxy,17.238873309388975
cooked,green,17.23895275146303
fatty,hawthorn,17.252756591806612
alliaceous,pineapple,17.25287793819109
banana,orange,17.26743969313428
aldehydic,cheesy,17.27093081269933
cooked,pear,17.299016768878413
banana,citrus,17.309523766847793
cheesy,vanilla,17.3367295619245
savory,smoky,17.33876233182
animal,fishy,17.35162429539401
cherry,dry,17.363598330244237
pineapple,smoky,17.36686582632746
anisic,pungent,17.370619012862843
orris,pineapple,17.372214230690542
fishy,waxy,17.407915371593422
cheesy,jasmin,17.426783784429716
almond,sulfurous,17.44046095253018
cooked,ethereal,17.452311345167868
apple,onion,17.453523110149067
berry,meaty,17.45529912314147
ethereal,orris,17.476215477255618
fresh,garlic,17.4908149089833
citrus,cooked,17.491844153259215
onion,winey,17.498522285777284
balsamic,meaty,17.50072754531867
dry,pungent,17.51094247879388
floral,pungent,17.519259979227552
ethereal,fishy,17.520756258699294
anisic,cheesy,17.523128061551112
hay,savory,17.523647088297437
banana,violet,17.538468633233187
floral,solvent,17.543655893154614
orris,ripe,17.55993227590004
garlic,woody,17.563744420028883
onion,spicy,17.5754496779949
banana,onion,17.576903471268263
banana,woody,17.588781757763346
leathery,pineapple,17.602554078386536
alcoholic,fishy,17.622307944389096
bitter,savory,17.629137702664142
cheesy,woody,17.637437734743905
powdery,pungent,17.65163352803973
banana,geranium,17.65573501986628
garlic,melon,17.657770859856523
fermented,fishy,17.661419864822157
cherry,solvent,17.670950961028176
aldehydic,garlic,17.704203581629702
alliaceous,winey,17.707475015771134
roasted,vanilla,17.728628429364726
onion,smoky,17.75355155578967
cooked,woody,17.759410640350566
garlic,pear,17.762296705018933
alliaceous,apple,17.78472712271013
banana,smoky,17.817728759927313
hawthorn,ketonic,17.827026691381256
cherry,fatty,17.833978747272347
powdery,sulfurous,17.84013014400355
floral,sulfurous,17.841981058863844
coumarinic,onion,17.866691481028084
cheesy,honey,17.877539942706047
garlic,smoky,17.87778000826339
medicinal,pineapple,17.89575129868366
anisic,roasted,17.90138967564343
sulfurous,violet,17.911170930856755
meaty,violet,17.927494852107994
solvent,violet,17.929797972906734
alliaceous,banana,17.93283980957812
aromatic,roasted,17.950402158265693
odorless,phenolic,17.980337606451894
raspberry,solvent,17.994466626656912
alliaceous,spicy,17.99947681287233
dry,onion,17.999656397665184
hawthorn,ripe,18.003359091350916
honey,sulfurous,18.012322261682467
onion,phenolic,18.026189546021907
balsamic,cheesy,18.03354046422225
meaty,powdery,18.047947812204175
dry,ethereal,18.0572316571594
orange,solvent,18.061417485316905
ketonic,orange,18.070015166522587
cooked,herbal,18.070341038206934
ketonic,rose,18.087021286026978
floral,meaty,18.0907834752561
cinnamon,roasted,18.094250898279295
ketonic,violet,18.107425164009815
fishy,oily,18.121990178102394
onion,sweet,18.12243945465946
aldehydic,cooked,18.12432334681086
dry,fishy,18.1390536572712
cooked,fruity,18.159940520118045
geranium,solvent,18.174433923058597
alliaceous,orange,18.190501816004712
apple,dry,18.191235916299192
pungent,violet,18.19129173697381
cinnamon,solvent,18.1926282613776
cooked,fresh,18.194960171739584
cooked,orange,18.20369853888511
dry,garlic,18.220228894097634
alliaceous,dry,18.234288345709
garlic,spicy,18.25544149681221
coumarinic,odorless,18.280952393381586
aromatic,sulfurous,18.28907588354104
banana,medicinal,18.294566678546044
geranium,ketonic,18.299832374110522
almond,meaty,18.300472083321548
fruity,odorless,18.300879270977138
hay,onion,18.301471094931266
fishy,phenolic,18.306393325819318
raspberry,roasted,18.3151844054929
citrus,fishy,18.316137340684655
geranium,sulfurous,18.32520016578687
garlic,pineapple,18.33177804137475
onion,orange,18.332501865997113
hawthorn,solvent,18.342459035573125
geranium,meaty,18.372318926633223
rose,solvent,18.37889094956669
cinnamon,pungent,18.389697850986312
burnt,cherry,18.405216564791967
alliaceous,coumarinic,18.419233522020495
garlic,phenolic,18.426822940686225
banana,leathery,18.427125044995382
cherry,nutty,18.43281491455266
cucumber,fishy,18.43552084404007
alliaceous,smoky,18.449952934012483
bitter,onion,18.478896658050036
honey,meaty,18.47924066280933
alliaceous,sweet,18.484819668407283
geranium,pungent,18.51601792803006
banana,orris,18.51660613329832
pungent,rose,18.520504464550626
sulfurous,vanilla,18.52417106250176
cooked,fermented,18.53102671062043
rose,sulfurous,18.534826683710648
fishy,hay,18.550392343119494
pungent,raspberry,18.597301383288908
anisic,sulfurous,18.599323886757436
alliaceous,phenolic,18.618641377780623
burnt,hawthorn,18.624975690320642
apple,garlic,18.63381079238434
coumarinic,garlic,18.64129408742649
meaty,rose,18.655747294085657
garlic,winey,18.663428382664264
cheesy,powdery,18.7015067507368
garlic,hay,18.740000148450566
jasmin,savory,18.77570295378307
cooked,odorless,18.78095699238308
banana,garlic,18.782776114625694
fishy,herbal,18.785737810724278
cooked,pineapple,18.79067242515705
cheesy,floral,18.792105310125716
herbal,odorless,18.881048822903463
aromatic,meaty,18.910713429422582
meaty,orris,18.911140988548183
orris,solvent,18.918866042875756
orris,sulfurous,18.925826802475935
hawthorn,nutty,18.926116529145126
cheesy,orange,18.94220757513877
fishy,woody,18.949380376071712
garlic,sweet,18.959861625050277
cheesy,dry,18.983213060367188
animal,odorless,19.00355783753356
cheesy,cherry,19.01278885646698
dry,ketonic,19.014968138979615
bitter,garlic,19.019196897703683
aldehydic,fishy,19.019381391633843
fatty,odorless,19.050377059001896
alliaceous,hay,19.070142433671656
cheesy,cinnamon,19.114051373548083
garlic,orange,19.12419991573183
cooked,winey,19.124837346005624
ketonic,orris,19.144738428472923
odorless,spicy,19.154721100984148
meaty,vanilla,19.18391977184152
bitter,fishy,19.20294235009791
fishy,fresh,19.203700450873868
anisic,meaty,19.2113625587109
cheesy,raspberry,19.22510160255985
orris,pungent,19.24926031752335
alliaceous,bitter,19.278922741063106
cherry,pungent,19.315775088845395
fishy,spicy,19.33746310758077
dry,pineapple,19.351557480587324
fishy,fruity,19.445242506771116
berry,savory,19.446704402100398
balsamic,savory,19.46519427146642
cooked,dry,19.493808143128916
cheesy,violet,19.50668135008204
alcoholic,cooked,19.556039002632975
fishy,green,19.557839863446038
apple,cooked,19.661038269874474
banana,odorless,19.680541051366255
cooked,medicinal,19.70018941219085
cheesy,geranium,19.769510906370638
cheesy,rose,19.809606260750673
apple,odorless,19.816658050630522
cinnamon,sulfurous,19.855862505368616
raspberry,sulfurous,19.858966637576618
savory,violet,19.876569881008248
green,odorless,19.89818788822508
coumarinic,fishy,19.920232296694113
banana,cooked,19.939022272914794
aromatic,odorless,19.965290450295957
cooked,spicy,19.97135440917274
cucumber,odorless,20.03015866721979
floral,savory,20.030240703688534
odorless,oily,20.05303974268716
powdery,savory,20.080669626143962
odorless,sweet,20.096869942075212
cheesy,hawthorn,20.14582218955443
odorless,waxy,20.196723000604397
cooked,sweet,20.27209860271828
fresh,odorless,20.28343884813461
hawthorn,pungent,20.297390280660775
geranium,savory,20.33636205195114
almond,savory,20.366867481092193
odorless,pineapple,20.433931706103316
meaty,raspberry,20.447026267760062
cinnamon,meaty,20.51319657047389
banana,dry,20.524025234547544
cheesy,orris,20.542340995180815
honey,savory,20.55591258449522
rose,savory,20.59788729447003
fishy,sweet,20.62109747823599
citrus,odorless,20.771417342862435
almond,odorless,20.815094744325908
odorless,winey,20.816619266856524
cherry,roasted,20.818776247168252
cooked,coumarinic,20.83675505840462
orris,savory,20.84981227325723
dry,odorless,20.866688837549418
jasmin,onion,20.900223321282887
alliaceous,jasmin,21.025936523024924
berry,onion,21.043837763185298
cooked,phenolic,21.07097224207869
balsamic,onion,21.10366093045853
anisic,odorless,21.115037710398123
aromatic,savory,21.11780649528074
hawthorn,roasted,21.20168784512601
aldehydic,odorless,21.20423888100329
cooked,smoky,21.20572339522728
fishy,melon,21.216750426036665
onion,violet,21.320350997880194
odorless,vanilla,21.326557797314283
savory,vanilla,21.333428141669554
fishy,orange,21.380056779471236
anisic,savory,21.38273677018119
odorless,pear,21.39345344852937
alliaceous,balsamic,21.40405923775552
cherry,sulfurous,21.43831182223465
odorless,woody,21.479915580868756
onion,powdery,21.481250148883316
alliaceous,berry,21.49795117734084
alliaceous,violet,21.589396428385744
berry,odorless,21.64400566838671
almond,onion,21.694498030649456
floral,onion,21.699588749243503
fishy,pear,21.719513172146872
fishy,winey,21.74705743484168
geranium,onion,21.769341111839775
apple,fishy,21.783767413915772
hawthorn,sulfurous,21.792521556488147
balsamic,garlic,21.847715193563822
alliaceous,powdery,21.848236699718825
berry,garlic,21.874826269729546
garlic,violet,21.903769338282874
garlic,jasmin,21.938410673063935
melon,odorless,21.957651603335645
cooked,jasmin,21.95939591857779
honey,onion,21.96683520892618
alliaceous,floral,21.970396722610776
aromatic,onion,21.999744693552902
aromatic,fishy,22.029670471624833
alliaceous,geranium,22.055341719541264
fishy,pineapple,22.064924264721117
garlic,powdery,22.081708587585663
cooked,hay,22.094395366858215
banana,fishy,22.152011256666125
onion,rose,22.1649175375871
onion,orris,22.270414696426172
alliaceous,almond,22.296233952313315
cherry,meaty,22.34493285049374
garlic,geranium,22.35002575611639
honey,odorless,22.354025411469397
almond,garlic,22.421921276833782
alliaceous,honey,22.424238505800435
alliaceous,rose,22.42690227804192
bitter,cooked,22.430588498396705
aromatic,garlic,22.433971589792918
floral,garlic,22.446344245281818
cinnamon,savory,22.459767803414923
anisic,onion,22.46354080027023
hawthorn,meaty,22.474348473886025
raspberry,savory,22.475569466618474
onion,vanilla,22.498621469134875
alliaceous,orris,22.53229956972151
garlic,honey,22.629318692978828
fishy,violet,22.632085839899343
fishy,powdery,22.708261226460138
alliaceous,aromatic,22.709633785323344
odorless,powdery,22.718441151094268
garlic,rose,22.82758526716238
garlic,orris,22.828343101141726
balsamic,cooked,22.85409772396856
cooked,violet,22.890705452275963
balsamic,odorless,22.982051615773578
anisic,fishy,22.984540747112955
anisic,garlic,22.99185161410092
fishy,geranium,23.01706024690522
balsamic,fishy,23.075559036399476
garlic,vanilla,23.08210451645139
alliaceous,anisic,23.09726255048037
alliaceous,vanilla,23.11432211525852
berry,fishy,23.251015764003608
almond,fishy,23.251547230616755
cherry,odorless,23.292906878950337
fishy,vanilla,23.29688136468428
cooked,floral,23.301076866480834
hawthorn,odorless,23.312311719043258
fishy,honey,23.32657822372048
odorless,violet,23.38549261465739
cooked,geranium,23.40127776331033
fishy,orris,23.43307249763871
cooked,powdery,23.48392196063015
berry,cooked,23.50729022129525
geranium,odorless,23.623691055613754
fishy,floral,23.692123058991722
cooked,rose,23.694674559311604
floral,odorless,23.71994226213028
cooked,orris,23.77686274678127
fishy,rose,23.779695477732837
odorless,orange,23.913713926986958
onion,raspberry,24.014224259942576
cinnamon,onion,24.163588685138684
odorless,rose,24.168343050636786
odorless,raspberry,24.215063452416683
jasmin,odorless,24.21953181224096
odorless,orris,24.236629345987282
cooked,honey,24.37087402299176
fishy,jasmin,24.434755532184177
cherry,savory,24.444020532110084
alliaceous,raspberry,24.45765353062957
alliaceous,cinnamon,24.55474350779729
hawthorn,savory,24.654270775817608
garlic,raspberry,24.76147949922577
almond,cooked,24.765790363403582
cinnamon,odorless,24.81475979356531
cinnamon,garlic,25.015487072860633
aromatic,cooked,25.458599704201212
cooked,vanilla,25.570541778759733
anisic,cooked,25.60150710117654
cherry,onion,25.60728629805911
hawthorn,onion,25.66099020374751
fishy,raspberry,25.68687582857272
fishy,hawthorn,25.810194019386337
garlic,hawthorn,26.152200986552234
cherry,garlic,26.245170245015814
cinnamon,cooked,26.276487669995618
alliaceous,cherry,26.291359878245263
cooked,raspberry,26.332638761710655
alliaceous,hawthorn,26.345953164798633
cinnamon,fishy,26.384741436729826
cherry,fishy,26.490816865207428
cherry,cooked,28.94846084773903
cooked,hawthorn,28.961292747759103
