label1,label2,distance
alcoholic,anisic,15.43309612831199
citrus,leathery,15.44269418586451
animal,melon,15.451739138800603
citrus,sulfurous,15.452755612074993
herbal,meaty,15.462172220090775
spicy,sulfurous,15.46970783122281
fresh,leathery,15.471092426653964
anisic,nutty,15.473722006148247
camphoreous,pineapple,15.483629623263779
banana,geranium,15.485606425589067
dry,winey,15.491460340158609
banana,cherry,15.495454407178997
camphoreous,fishy,15.502047015710533
banana,sulfurous,15.505129957210986
fresh,roasted,15.523948054006475
coumarinic,meaty,15.531734423955754
aromatic,fermented,15.547555317392273
oily,vanilla,15.550890563144208
pear,spicy,15.55162882326031
aldehydic,hay,15.552020899319778
sulfurous,tobacco,15.558082972032832
nutty,pear,15.56374133011439
roasted,woody,15.571537781905828
alcoholic,phenolic,15.59869778076302
orange,sulfurous,15.604848752042972
green,savory,15.607466361908546
coumarinic,orange,15.611614548419679
meaty,phenolic,15.61504696133634
bitter,sulfurous,15.615455146492813
floral,smoky,15.624874984419023
fermented,phenolic,15.628067512192386
pineapple,roasted,15.636760807377742
burnt,dry,15.646563234914623
pineapple,woody,15.648123136190485
dry,solvent,15.691465415002769
coumarinic,odorless,15.691504191578392
savory,winey,15.702572030849602
ketonic,onion,15.706014071567067
leathery,ripe,15.72534156184577
ketonic,orange,15.727518045912102
apple,powdery,15.738027994527027
green,hawthorn,15.740634418216795
citrus,roasted,15.750678210610749
cherry,pineapple,15.759128328552942
banana,violet,15.766688603356396
aldehydic,roasted,15.778860479846308
cinnamon,pungent,15.79594693186134
caramellic,violet,15.808773316948567
citrus,solvent,15.81183397047633
apple,roasted,15.821638186215084
dry,ripe,15.8337955920555
melon,powdery,15.834415055178583
anisic,oily,15.84042354833357
alcoholic,dry,15.852652855822884
burnt,fatty,15.85709794081625
bitter,odorless,15.874426185748622
green,phenolic,15.876747647899714
pear,woody,15.879870750509012
cheesy,vanilla,15.882807682922051
alcoholic,aromatic,15.90265627771268
berry,leathery,15.908593290942932
green,onion,15.910534763314004
metallic,odorless,15.913653763617473
leathery,raspberry,15.9160274433608
alcoholic,fishy,15.926459278315312
jasmin,phenolic,15.93487771391871
pear,sulfurous,15.937158738610778
fruity,phenolic,15.945209810559339
aromatic,burnt,15.945251207383077
coumarinic,sulfurous,15.950169904887346
almond,meaty,15.950677836584003
burnt,oily,15.95775028011843
cucumber,roasted,15.959776773716145
burnt,cherry,15.966905020685497
onion,winey,15.979887178037972
bitter,cucumber,15.983742415335668
raspberry,ripe,15.985234483728236
animal,apple,16.003543537982207
garlic,oily,16.010908451600713
pungent,woody,16.02221409408612
coumarinic,cucumber,16.023536155925672
banana,camphoreous,16.02415463655674
anisic,ethereal,16.037874354478753
orange,pungent,16.04172219237941
leathery,violet,16.0460317150437
vanilla,winey,16.047088829892704
anisic,winey,16.05051227625811
cucumber,meaty,16.0661327620737
ketonic,leathery,16.068339895240225
anisic,ripe,16.082782013998266
bitter,melon,16.091625093302714
aldehydic,phenolic,16.091725498972803
cheesy,cherry,16.09655953399493
bitter,orange,16.097610090355797
savory,waxy,16.112862017637116
phenolic,pungent,16.112986880259463
apple,tobacco,16.124174054667144
almond,orange,16.152197960769605
cheesy,rose,16.15634627347169
apple,orris,16.160013076708196
caramellic,orange,16.180713067523445
aldehydic,meaty,16.187693211902147
cherry,waxy,16.195983726718115
ethereal,violet,16.203213784348673
onion,waxy,16.209648132225272
almond,cucumber,16.220983318172117
burnt,cinnamon,16.221343828514858
balsamic,burnt,16.22558229632878
pungent,vanilla,16.22920843141394
burnt,powdery,16.23228591227987
meaty,pineapple,16.237790251789097
floral,medicinal,16.24222438729728
geranium,smoky,16.260682834726182
almond,sulfurous,16.261234538698368
almond,odorless,16.263946062515153
floral,pungent,16.264319863363436
aldehydic,solvent,16.268068485896283
cheesy,geranium,16.271207117165837
orris,smoky,16.27520927195443
dry,roasted,16.276539043533468
fresh,meaty,16.276741552936763
fruity,savory,16.277999113706635
meaty,smoky,16.278828638315847
citrus,meaty,16.28187784738135
ripe,violet,16.298506258443904
aromatic,ripe,16.305901393268247
dry,fermented,16.329916420501977
burnt,winey,16.337108818904795
aldehydic,hawthorn,16.371229872368446
hay,winey,16.385476073066997
cucumber,tobacco,16.394614124958373
cherry,fatty,16.396416381558574
aldehydic,leathery,16.398523140457147
almond,melon,16.411951919724398
ethereal,phenolic,16.414687556343186
aromatic,ethereal,16.425739392750497
ketonic,orris,16.43645672118031
banana,roasted,16.438292431879038
balsamic,pungent,16.44459354913582
fatty,vanilla,16.449746023226194
cheesy,phenolic,16.450670187234962
melon,roasted,16.45327540958572
coumarinic,melon,16.472747650466328
fermented,hawthorn,16.487487032666106
fermented,fishy,16.49197724276896
vanilla,waxy,16.51169612132826
apple,meaty,16.514104959909
berry,pungent,16.522500207255
anisic,waxy,16.526999466031906
jasmin,sulfurous,16.538946523769972
bitter,pear,16.546664048415863
cinnamon,roasted,16.559635227423733
banana,woody,16.57742052430602
dry,ketonic,16.57899016015125
sulfurous,woody,16.583461367939677
meaty,woody,16.585348581247672
dry,melon,16.58538765705376
raspberry,solvent,16.595308992953402
alcoholic,orris,16.598379238570363
alliaceous,waxy,16.606371825586397
leathery,pungent,16.613659983599035
hay,oily,16.61730221176253
alliaceous,green,16.618360856417784
meaty,medicinal,16.622944097400246
hawthorn,nutty,16.62395017304443
honey,pungent,16.62397271336324
cheesy,hay,16.626991636969386
anisic,burnt,16.628760588451367
ethereal,fishy,16.63284923460953
balsamic,roasted,16.633701285890158
fruity,onion,16.645445331848535
meaty,melon,16.65042878817734
fermented,orris,16.654725578308565
rose,solvent,16.655275639971308
animal,savory,16.66346390598884
oily,phenolic,16.668116182904754
cooked,fatty,16.67598696154144
alcoholic,cooked,16.680820047468853
alliaceous,ketonic,16.683850199241107
alliaceous,winey,16.688153358621474
geranium,solvent,16.691864021176663
caramellic,orris,16.69612109985153
cheesy,powdery,16.707361312085766
solvent,waxy,16.70825846858121
coumarinic,fishy,16.715881177016723
alcoholic,leathery,16.72765951241081
orange,roasted,16.730563059163476
cherry,orange,16.733753478827357
animal,pineapple,16.737037814902553
jasmin,roasted,16.740943146142705
hay,roasted,16.748785224050327
ripe,smoky,16.75477260196893
burnt,honey,16.757951576917034
pineapple,powdery,16.768796974665072
cucumber,savory,16.769823531261885
ketonic,odorless,16.78119150890271
burnt,fresh,16.781545845864965
rose,smoky,16.794290914969753
hay,odorless,16.799027593114072
camphoreous,pear,16.81056878065926
green,leathery,16.821107554086904
cooked,metallic,16.823253455994678
fishy,ketonic,16.8292561272725
leathery,sulfurous,16.841929286004113
meaty,orange,16.84201200536951
floral,roasted,16.849128661823745
ketonic,smoky,16.86009213017573
cucumber,onion,16.868438097803814
aromatic,oily,16.86914653205503
medicinal,orris,16.87899396756683
fishy,vanilla,16.88841173680696
cooked,odorless,16.890516595546323
leathery,oily,16.899128416640107
phenolic,sulfurous,16.911937695288643
pineapple,tobacco,16.917007376671005
orris,pear,16.917057201905514
alcoholic,hawthorn,16.91730344494044
fermented,leathery,16.932256086701038
geranium,medicinal,16.94765380846477
almond,pear,16.949833886670675
nutty,raspberry,16.958701145277686
anisic,orange,16.985051535692747
bitter,fishy,16.988422180208225
anisic,fatty,16.990174898998728
raspberry,smoky,16.998212864474887
meaty,vanilla,17.005126507694786
jasmin,leathery,17.013170547656678
cherry,cucumber,17.015548093954482
honey,roasted,17.032631685210156
fresh,smoky,17.032865434694447
garlic,ketonic,17.03509675732091
dry,meaty,17.056142078805685
nutty,violet,17.06729547689238
animal,onion,17.069227178902892
berry,smoky,17.070876733118347
ketonic,medicinal,17.092877459986475
aromatic,winey,17.102339246019554
medicinal,ripe,17.1116527983486
citrus,smoky,17.11914319144042
alcoholic,odorless,17.1440522782134
cherry,melon,17.154702127406512
hay,pungent,17.16259947644204
cooked,solvent,17.176651126446313
cheesy,leathery,17.191796602029285
banana,meaty,17.19524601750713
cherry,pungent,17.198235776157457
odorless,spicy,17.201293616371704
burnt,citrus,17.20770778009883
fruity,leathery,17.219011780405133
banana,tobacco,17.225402793443177
burnt,floral,17.225513316257853
anisic,apple,17.23644992773295
fatty,phenolic,17.239856207205325
melon,solvent,17.249582589227636
burnt,hawthorn,17.250582556236495
melon,tobacco,17.26601037642609
cucumber,solvent,17.268846936396383
orris,pineapple,17.277940853563155
garlic,green,17.279186104691288
banana,powdery,17.28259814040108
cheesy,dry,17.28824923729436
garlic,waxy,17.29614151426287
floral,sulfurous,17.29925682726588
fatty,leathery,17.30184577423758
camphoreous,savory,17.31076550007376
fishy,spicy,17.3110737932285
coumarinic,pear,17.319877570536597
alliaceous,cucumber,17.32215362495032
ethereal,hawthorn,17.334337868536764
orange,vanilla,17.340670933256565
powdery,roasted,17.35292108163266
melon,savory,17.376989797557794
fermented,odorless,17.378894340707873
almond,fishy,17.424369726749134
dry,sulfurous,17.432475283630588
hawthorn,ripe,17.439707385995685
alliaceous,fruity,17.439731087744097
medicinal,raspberry,17.448938152758515
ethereal,odorless,17.449210245027196
medicinal,rose,17.451712337814943
pear,powdery,17.45362262052001
garlic,winey,17.46053924882691
apple,hay,17.46087176780164
smoky,violet,17.47844972758583
pineapple,savory,17.4888394402135
melon,onion,17.510943043196033
cinnamon,sulfurous,17.51812660739575
dry,ethereal,17.518534026006005
pungent,smoky,17.52250304896221
berry,medicinal,17.529494527430654
apple,vanilla,17.554184377481217
phenolic,waxy,17.558891730695283
burnt,waxy,17.560122295027764
jasmin,meaty,17.56233314449073
animal,pear,17.564693610050856
pear,roasted,17.57969724665943
aldehydic,burnt,17.5810299163166
cherry,pear,17.585740959100253
animal,banana,17.603822842552184
pear,solvent,17.606765248721526
fatty,hay,17.620878931597854
hay,waxy,17.626563073691752
cherry,roasted,17.626982881291568
balsamic,sulfurous,17.628299476513796
aldehydic,savory,17.629731510063827
leathery,waxy,17.630821205139345
aromatic,waxy,17.639739878240334
powdery,pungent,17.663680001167183
geranium,pungent,17.67823424867519
dry,pungent,17.682214409841414
fresh,medicinal,17.685322618199997
pungent,rose,17.69001866832106
cooked,ethereal,17.693445927716876
orange,savory,17.718882569906455
cooked,fermented,17.72742625291277
alliaceous,animal,17.728902763761685
ethereal,leathery,17.743807458583504
cheesy,raspberry,17.747804778604397
sulfurous,vanilla,17.766011074333036
animal,garlic,17.778069515135755
onion,pineapple,17.78342645026965
camphoreous,onion,17.786481275871914
onion,orange,17.799927178046115
orris,ripe,17.807108481816517
aldehydic,onion,17.811224107664383
balsamic,meaty,17.812113280246614
cooked,oily,17.81947184249897
berry,roasted,17.81953800112594
alcoholic,smoky,17.82735621075621
medicinal,pungent,17.833004797605604
floral,meaty,17.837573258237946
citrus,medicinal,17.842385709395934
savory,sweet,17.85212690588352
cheesy,violet,17.85237149498626
cinnamon,meaty,17.855087427446943
ethereal,orris,17.864537551531114
smoky,sulfurous,17.876027478670995
dry,fishy,17.911670235536135
meaty,pear,17.91325586646203
honey,sulfurous,17.921640087284107
berry,burnt,17.93151001899673
aromatic,fatty,17.940610073002926
apple,savory,17.951305330355986
citrus,savory,17.95136269865043
fermented,smoky,17.95645836877016
geranium,roasted,17.95719742581273
hawthorn,winey,17.971368538587104
solvent,violet,17.988452582834437
hawthorn,oily,17.99562646391013
anisic,cheesy,18.002549372451515
herbal,savory,18.00494867418361
banana,orris,18.00772204399877
burnt,jasmin,18.01635972401682
alliaceous,melon,18.03627265629043
nutty,orris,18.05280446906757
fruity,garlic,18.06772442433565
anisic,cucumber,18.07993007501347
aldehydic,smoky,18.089754082811993
medicinal,violet,18.10995588113787
orange,solvent,18.154305180612248
citrus,onion,18.168978020464824
cucumber,garlic,18.171034646071767
alliaceous,orange,18.17381789559637
savory,tobacco,18.18364896858599
caramellic,cooked,18.184835870038036
apple,burnt,18.197996203863774
roasted,rose,18.206392096929218
honey,meaty,18.210287385169334
cheesy,smoky,18.210742853192034
alcoholic,medicinal,18.21146362314451
aromatic,orange,18.211588804899357
aromatic,cheesy,18.216925507857784
banana,hay,18.227658935404563
fresh,savory,18.231622257432775
geranium,sulfurous,18.23745780901835
burnt,pineapple,18.259757085524914
apple,onion,18.264566481913704
medicinal,sulfurous,18.269471149398985
onion,sweet,18.271100323563513
green,smoky,18.280268961712796
anisic,pineapple,18.281726552589184
phenolic,winey,18.283407551650253
anisic,banana,18.29039771790174
apple,aromatic,18.297175498957706
fermented,medicinal,18.301183737010174
aldehydic,alliaceous,18.306627057135707
cucumber,vanilla,18.339204568732296
savory,spicy,18.3478551286396
hay,orange,18.37013955079252
hay,pineapple,18.37214030576923
aromatic,roasted,18.384720472188345
herbal,onion,18.409791893674335
hay,meaty,18.41197903629287
pineapple,vanilla,18.413665228822808
berry,sulfurous,18.420326148025442
rose,sulfurous,18.458333882396314
apple,dry,18.475793894408884
jasmin,smoky,18.48646740203076
leathery,savory,18.491905586215523
burnt,geranium,18.496799016760892
banana,vanilla,18.507872957191474
fresh,onion,18.519513579706384
fruity,smoky,18.527018886107353
fatty,fishy,18.527086313618483
alliaceous,pineapple,18.53004599968064
aromatic,odorless,18.534532853867226
fishy,hay,18.548938804634606
orris,solvent,18.559089137375924
alliaceous,camphoreous,18.55945227779683
oily,smoky,18.563018293579795
cheesy,medicinal,18.563135331872378
pear,tobacco,18.583835144260714
orange,phenolic,18.587543393600946
meaty,powdery,18.618066596764965
anisic,roasted,18.633657931412394
camphoreous,garlic,18.634518439511567
banana,savory,18.651626842150467
fishy,woody,18.668278787075828
bitter,savory,18.675966649292764
leathery,orange,18.68745748744657
ethereal,smoky,18.694473672776212
alliaceous,citrus,18.700352849875486
banana,burnt,18.701889159684143
onion,tobacco,18.702227305995372
anisic,melon,18.712280692438682
pear,savory,18.721738422788743
hawthorn,waxy,18.736405857128666
fishy,sweet,18.765955080589517
powdery,sulfurous,18.76927413688329
geranium,meaty,18.770072715399454
burnt,rose,18.772035611999335
onion,spicy,18.81303289678031
aldehydic,medicinal,18.817395315339482
dry,odorless,18.851420270892746
anisic,pungent,18.855033238636196
aromatic,pungent,18.856073312697045
green,medicinal,18.856176655447122
coumarinic,savory,18.867602029424322
garlic,orange,18.88043091768213
cooked,waxy,18.901475996613705
onion,pear,18.904891562014853
aldehydic,garlic,18.908661884108877
burnt,cucumber,18.9290368844649
garlic,melon,18.932901850631957
phenolic,savory,18.94512623777646
apple,hawthorn,18.95148060391871
leathery,onion,18.95435758041553
fishy,oily,18.959981932286553
fatty,smoky,18.973170067229848
banana,onion,18.993597770991094
ethereal,medicinal,19.000769008147863
fruity,medicinal,19.020902556851137
alliaceous,apple,19.027214410056498
berry,meaty,19.047076260641923
hay,sulfurous,19.053626547722878
alliaceous,sweet,19.058346659176703
meaty,rose,19.067852839460947
cucumber,hay,19.082643747629987
melon,vanilla,19.08889705530793
jasmin,medicinal,19.089827386107057
fatty,hawthorn,19.116670477877104
burnt,orange,19.13880105826778
savory,woody,19.1453220558438
alliaceous,fresh,19.16069469563897
alliaceous,herbal,19.18610631477201
fishy,herbal,19.190908696441763
cherry,meaty,19.2255246690056
garlic,leathery,19.227192053129468
hawthorn,orange,19.230880081635355
bitter,onion,19.240937774042056
aromatic,banana,19.243260921393322
citrus,garlic,19.24469473198699
dry,pear,19.24483619297397
odorless,sweet,19.251542588678724
medicinal,oily,19.261634448992194
dry,pineapple,19.27010486140849
odorless,woody,19.287405115739883
aromatic,pineapple,19.289428386558043
almond,savory,19.290873560632207
aromatic,cucumber,19.29978051647575
leathery,winey,19.317400497521646
garlic,pineapple,19.33868220550307
smoky,waxy,19.347544353163187
fishy,green,19.354945973860406
cheesy,hawthorn,19.36019344076975
cherry,sulfurous,19.37324750729041
pungent,raspberry,19.382065932756383
dry,savory,19.38928918505673
coumarinic,onion,19.410791166462808
pungent,violet,19.413549530734752
garlic,sweet,19.442413509771825
savory,smoky,19.45469953626618
onion,phenolic,19.45807921359101
garlic,tobacco,19.474786528568455
cheesy,orris,19.47578245220359
onion,woody,19.504328205348312
alliaceous,tobacco,19.50597276295875
alliaceous,pear,19.51076881771506
burnt,melon,19.5137225910044
jasmin,savory,19.527963760591433
cooked,winey,19.534557365749166
cooked,green,19.5502140935346
cherry,odorless,19.561778180172766
hay,melon,19.563402393441194
alliaceous,leathery,19.57598801807368
alliaceous,spicy,19.602289170726603
garlic,herbal,19.60239394239627
cooked,cucumber,19.65321946586706
anisic,odorless,19.656792504962993
fatty,medicinal,19.67848511293245
dry,onion,19.68178223599327
anisic,pear,19.683948449765936
fresh,garlic,19.709756173116983
fishy,fruity,19.71964564587819
hawthorn,roasted,19.7313632848005
hawthorn,odorless,19.73239377404558
herbal,odorless,19.771443244189584
garlic,spicy,19.77956857184613
alliaceous,banana,19.79339154738925
apple,garlic,19.803999416759254
banana,hawthorn,19.815817131023564
jasmin,onion,19.8319739510564
medicinal,savory,19.83423447859553
almond,onion,19.848647526508582
burnt,raspberry,19.85515051165629
odorless,powdery,19.885488604326106
garlic,phenolic,19.901577344871487
roasted,violet,19.934604252297962
onion,smoky,19.93709451449272
aromatic,melon,19.94739386133802
aromatic,meaty,19.96937685236963
hawthorn,pineapple,19.977747868840293
cooked,ketonic,19.984913775046866
cucumber,phenolic,20.010941779242884
hawthorn,pungent,20.072653415783055
medicinal,waxy,20.085258908230816
fishy,powdery,20.104624957456167
aromatic,fishy,20.107553429640394
alliaceous,woody,20.150593218894347
garlic,smoky,20.1523023641419
alliaceous,bitter,20.155824554652856
anisic,meaty,20.16162646306506
alliaceous,phenolic,20.177652363305224
alliaceous,dry,20.17997509120017
floral,savory,20.18952787414891
pear,vanilla,20.20036907570672
raspberry,roasted,20.25083217648367
bitter,garlic,20.252741068132167
burnt,violet,20.256607594709404
cucumber,hawthorn,20.259556155185876
dry,garlic,20.27378252854826
fishy,waxy,20.275096386423233
alliaceous,coumarinic,20.280057635313156
sulfurous,violet,20.293890777581247
apple,phenolic,20.311252737601837
balsamic,fishy,20.31861961165684
medicinal,onion,20.328218604055124
hay,pear,20.335359085688527
coumarinic,garlic,20.338355318477824
garlic,woody,20.38799634628493
cooked,orange,20.388515800849515
savory,vanilla,20.398197130979934
banana,dry,20.39976094441219
orange,smoky,20.41355555000083
garlic,pear,20.421295202790276
cooked,melon,20.457884586336593
citrus,fishy,20.46263422358248
cucumber,leathery,20.46929042438693
cooked,fruity,20.506315073318913
balsamic,savory,20.509038218487294
alliaceous,jasmin,20.5121719092198
balsamic,odorless,20.52035632980835
garlic,medicinal,20.52787727774502
fishy,winey,20.533788905453477
floral,onion,20.535693745199367
anisic,sulfurous,20.542340319069332
banana,garlic,20.547893291437536
aromatic,sulfurous,20.549876745101486
alliaceous,smoky,20.568342610353394
burnt,pear,20.571481167184903
animal,cooked,20.61031665469394
fishy,fresh,20.631420518850607
cinnamon,savory,20.634082662672995
burnt,orris,20.650583538160962
smoky,winey,20.70392333739453
aldehydic,fishy,20.724183140282275
alliaceous,almond,20.750123778633352
cinnamon,odorless,20.769331395216135
cherry,fishy,20.78964431253115
hawthorn,melon,20.804730269587125
cinnamon,fishy,20.818191192421544
fruity,odorless,20.82113267078963
orris,pungent,20.82419222954146
aldehydic,cooked,20.833636594781897
almond,garlic,20.839558355453715
meaty,violet,20.855179763784154
honey,savory,20.87004925265841
geranium,savory,20.883045659670476
anisic,fishy,20.89291640052752
aromatic,pear,20.90322250110404
green,odorless,20.90609267290173
balsamic,onion,20.911305353808793
onion,vanilla,20.93510740029223
orris,roasted,20.94656878824767
alliaceous,medicinal,20.969331916641767
fishy,honey,20.969623730559235
phenolic,pineapple,21.008553158280765
cinnamon,onion,21.0749098741547
raspberry,sulfurous,21.10076781483028
garlic,jasmin,21.107702222274355
melon,phenolic,21.15582504397429
medicinal,orange,21.16137771848094
geranium,onion,21.168769858930165
honey,odorless,21.173887707379386
rose,savory,21.216911798515646
alliaceous,floral,21.223887098271472
fatty,odorless,21.233782402835132
medicinal,winey,21.234212290984654
fishy,floral,21.24996898011419
honey,onion,21.2710943649879
citrus,cooked,21.316574960404555
cooked,pineapple,21.31994672183947
hawthorn,meaty,21.340091507313936
banana,phenolic,21.357656407140237
odorless,oily,21.37285036731838
fishy,hawthorn,21.47306686134907
powdery,savory,21.506492356288213
meaty,raspberry,21.514789759366774
onion,rose,21.516923370948692
hawthorn,pear,21.613811915035072
berry,savory,21.6338854149929
alliaceous,balsamic,21.642122791365587
floral,garlic,21.65244882088166
camphoreous,cooked,21.65418865128933
apple,leathery,21.679684361751857
garlic,vanilla,21.685965078428566
orris,sulfurous,21.69906708619823
alliaceous,vanilla,21.754531440073475
alliaceous,geranium,21.765851377051774
hay,savory,21.84240008812715
fishy,orange,21.875097781965245
alliaceous,cinnamon,21.879247084064318
hawthorn,sulfurous,21.887858661871096
apple,cooked,21.88851293549561
leathery,melon,21.895243171191645
onion,powdery,21.932095718146442
balsamic,garlic,21.939220828024038
fresh,odorless,21.96570293835968
floral,odorless,21.970163546217133
meaty,orris,21.97310619715163
cooked,fresh,22.0004370873104
alliaceous,honey,22.011859388445863
cooked,pear,22.017186621477787
fishy,geranium,22.045215097262723
berry,onion,22.054197476163356
cucumber,smoky,22.097386217453867
alliaceous,rose,22.14422331164459
cucumber,fishy,22.154578562434402
fishy,jasmin,22.18594196062329
odorless,winey,22.18709166083
cooked,sweet,22.19327788164596
garlic,geranium,22.203316128927995
cooked,leathery,22.217273493056155
citrus,odorless,22.21745573534777
cinnamon,garlic,22.220007496375803
cooked,herbal,22.2983048210481
leathery,pineapple,22.32102741782543
garlic,honey,22.34576006932097
hay,onion,22.398427132766198
cherry,savory,22.462280346395765
fishy,rose,22.536170045689463
garlic,rose,22.607179309216964
cooked,tobacco,22.622150481250618
alliaceous,powdery,22.658176702748065
banana,cooked,22.660323298475106
berry,fishy,22.671526285468392
pear,phenolic,22.699668129622193
aldehydic,odorless,22.705952454533737
cooked,dry,22.707579919717027
cooked,spicy,22.738906192774675
fishy,pineapple,22.74359820925233
berry,odorless,22.75550170839156
cucumber,medicinal,22.77003798045766
apple,fishy,22.7860921049313
odorless,waxy,22.791774828702657
garlic,powdery,22.83220452978286
alliaceous,berry,22.860351430720968
banana,leathery,22.87567059303074
apple,smoky,22.912257628925605
cherry,onion,22.994362742812857
cooked,woody,23.020418082885335
cooked,phenolic,23.041820333893796
savory,violet,23.078302719833314
geranium,odorless,23.08702108231598
fishy,melon,23.138733496003972
cooked,smoky,23.181956169807954
garlic,hay,23.226208948961762
alliaceous,hay,23.2583745078973
berry,garlic,23.302752147079563
jasmin,odorless,23.310297031162634
aromatic,savory,23.310766030856833
apple,medicinal,23.35760386649832
onion,violet,23.387991158384278
anisic,savory,23.39635151858886
cooked,jasmin,23.404714370361663
melon,smoky,23.431684848368604
banana,fishy,23.44694048580328
bitter,cooked,23.459819299378605
odorless,rose,23.471815635733442
cooked,coumarinic,23.519457720059524
pineapple,smoky,23.548608376140134
cooked,medicinal,23.582534846405355
leathery,pear,23.759011878223436
aromatic,onion,23.83749308562501
alliaceous,cherry,23.876289199977336
anisic,onion,23.902133299861205
banana,smoky,23.986157988711433
medicinal,pineapple,23.98906423769968
apple,odorless,23.997980701390112
alliaceous,violet,24.02343344623541
cherry,garlic,24.027698196614022
almond,cooked,24.03745334788441
medicinal,melon,24.04593244542675
fishy,violet,24.082605033066542
odorless,pineapple,24.088189675263063
cooked,floral,24.168594657165258
odorless,raspberry,24.195670117448433
raspberry,savory,24.208698511716296
odorless,orange,24.337060850571767
fishy,orris,24.35211755776339
banana,medicinal,24.365331595857555
fishy,raspberry,24.394498883620283
banana,odorless,24.402267946963633
orris,savory,24.417297751680085
garlic,violet,24.47099630180731
cooked,geranium,24.520962878660363
cucumber,odorless,24.575824596687397
onion,raspberry,24.627534263278317
fishy,pear,24.628983440697557
aromatic,garlic,24.656312265200363
alliaceous,aromatic,24.661062448023113
balsamic,cooked,24.6752011808449
odorless,orris,24.67751725968765
hawthorn,savory,24.69574493251405
alliaceous,anisic,24.71872526251898
onion,orris,24.75521865364822
odorless,violet,24.78777386369311
anisic,garlic,24.793355737219215
cooked,vanilla,24.879135999548954
cooked,rose,24.957967434246545
cinnamon,cooked,25.039823289390515
cooked,honey,25.06164822565122
pear,smoky,25.16417941889323
hawthorn,onion,25.228390965958283
melon,odorless,25.332640453138175
alliaceous,orris,25.398581218071026
alliaceous,raspberry,25.407969021972853
cooked,powdery,25.672023351440743
medicinal,pear,25.700970839162967
garlic,orris,25.740171194447612
garlic,raspberry,25.78468363864605
berry,cooked,26.00637587146934
alliaceous,hawthorn,26.06368479381517
garlic,hawthorn,26.067697311944798
cooked,hay,26.455573067335845
odorless,pear,26.464636760717017
cooked,violet,26.84852958643821
cherry,cooked,27.14768796478308
aromatic,cooked,27.80993887240498
anisic,cooked,27.87637459296997
cooked,orris,28.244118985704798
cooked,raspberry,28.518246081636075
cooked,hawthorn,29.232685967480982
